,image,label
3067,not_mask/02412.jpg,not_mask
13290,incorrect_mask/04627_Mask_Mouth_Chin.jpg,incorrect_mask
3629,not_mask/00948.jpg,not_mask
13881,incorrect_mask/00910_Mask_Chin.jpg,incorrect_mask
12989,incorrect_mask/aug_580.jpg,incorrect_mask
13128,incorrect_mask/01615_Mask_Mouth_Chin.jpg,incorrect_mask
3028,not_mask/00920.jpg,not_mask
2969,not_mask/03718.jpg,not_mask
11664,incorrect_mask/aug_525.jpg,incorrect_mask
9900,incorrect_mask/04794_Mask_Chin.jpg,incorrect_mask
11145,incorrect_mask/04495_Mask_Mouth_Chin.jpg,incorrect_mask
8646,correct_mask/00388_Mask.jpg,correct_mask
6136,correct_mask/04508_Mask.jpg,correct_mask
8801,correct_mask/00203_Mask.jpg,correct_mask
4263,not_mask/01328.jpg,not_mask
645,not_mask/01611.jpg,not_mask
14167,incorrect_mask/00884_Mask_Mouth_Chin.jpg,incorrect_mask
2074,not_mask/01626.jpg,not_mask
12244,incorrect_mask/04474_Mask_Mouth_Chin.jpg,incorrect_mask
341,not_mask/01876.jpg,not_mask
8041,correct_mask/02430_Mask.jpg,correct_mask
1622,not_mask/02509.jpg,not_mask
12875,incorrect_mask/01671_Mask_Mouth_Chin.jpg,incorrect_mask
7141,correct_mask/00488_Mask.jpg,correct_mask
5796,correct_mask/03090_Mask.jpg,correct_mask
7184,correct_mask/02434_Mask.jpg,correct_mask
13689,incorrect_mask/03391_Mask_Mouth_Chin.jpg,incorrect_mask
8232,correct_mask/04559_Mask.jpg,correct_mask
5475,correct_mask/00597_Mask.jpg,correct_mask
10281,incorrect_mask/03009_Mask_Mouth_Chin.jpg,incorrect_mask
12116,incorrect_mask/04444_Mask_Chin.jpg,incorrect_mask
10367,incorrect_mask/01403_Mask_Mouth_Chin.jpg,incorrect_mask
13581,incorrect_mask/00378_Mask_Mouth_Chin.jpg,incorrect_mask
74,not_mask/02997.jpg,not_mask
14511,incorrect_mask/01431_Mask_Mouth_Chin.jpg,incorrect_mask
14562,incorrect_mask/03966_Mask_Mouth_Chin.jpg,incorrect_mask
10849,incorrect_mask/01631_Mask_Mouth_Chin.jpg,incorrect_mask
11372,incorrect_mask/01707_Mask_Chin.jpg,incorrect_mask
10268,incorrect_mask/04033_Mask_Mouth_Chin.jpg,incorrect_mask
8633,correct_mask/02291_Mask.jpg,correct_mask
13541,incorrect_mask/04854_Mask_Mouth_Chin.jpg,incorrect_mask
2051,not_mask/04047.jpg,not_mask
2541,not_mask/00149.jpg,not_mask
1301,not_mask/04364.jpg,not_mask
5877,correct_mask/04908_Mask.jpg,correct_mask
7368,correct_mask/00497_Mask.jpg,correct_mask
11622,incorrect_mask/01142_Mask_Mouth_Chin.jpg,incorrect_mask
1304,not_mask/00089.jpg,not_mask
8428,correct_mask/03690_Mask.jpg,correct_mask
14457,incorrect_mask/00637_Mask_Mouth_Chin.jpg,incorrect_mask
2599,not_mask/01356.jpg,not_mask
12808,incorrect_mask/01697_Mask_Mouth_Chin.jpg,incorrect_mask
2573,not_mask/04414.jpg,not_mask
11472,incorrect_mask/01233_Mask_Mouth_Chin.jpg,incorrect_mask
3186,not_mask/00148.jpg,not_mask
12145,incorrect_mask/incorrect-mask-78.jpg,incorrect_mask
2768,not_mask/01036.jpg,not_mask
4831,not_mask/02120.jpg,not_mask
4223,not_mask/00152.jpg,not_mask
14160,incorrect_mask/04090_Mask_Mouth_Chin.jpg,incorrect_mask
2106,not_mask/04740.jpg,not_mask
2679,not_mask/00243.jpg,not_mask
10953,incorrect_mask/00839_Mask_Mouth_Chin.jpg,incorrect_mask
12880,incorrect_mask/04215_Mask_Mouth_Chin.jpg,incorrect_mask
1387,not_mask/02671.jpg,not_mask
14194,incorrect_mask/04477_Mask_Mouth_Chin.jpg,incorrect_mask
13927,incorrect_mask/03518_Mask_Mouth_Chin.jpg,incorrect_mask
13300,incorrect_mask/04981_Mask_Mouth_Chin.jpg,incorrect_mask
14175,incorrect_mask/00813_Mask_Mouth_Chin.jpg,incorrect_mask
7083,correct_mask/correct_mask_002048.jpg,correct_mask
1279,not_mask/01411.jpg,not_mask
804,not_mask/01069.jpg,not_mask
1555,not_mask/00305.jpg,not_mask
13921,incorrect_mask/03632_Mask_Mouth_Chin.jpg,incorrect_mask
11382,incorrect_mask/04314_Mask_Mouth_Chin.jpg,incorrect_mask
4566,not_mask/02452.jpg,not_mask
12994,incorrect_mask/02895_Mask_Mouth_Chin.jpg,incorrect_mask
14188,incorrect_mask/03767_Mask_Mouth_Chin.jpg,incorrect_mask
4841,not_mask/04381.jpg,not_mask
3594,not_mask/02587.jpg,not_mask
6035,correct_mask/04218_Mask.jpg,correct_mask
6852,correct_mask/correct_mask_000192.jpg,correct_mask
10112,incorrect_mask/01366_Mask_Mouth_Chin.jpg,incorrect_mask
8705,correct_mask/04051_Mask.jpg,correct_mask
4177,not_mask/00424.jpg,not_mask
1308,not_mask/01995.jpg,not_mask
9106,correct_mask/02154_Mask.jpg,correct_mask
3452,not_mask/00874.jpg,not_mask
3695,not_mask/01935.jpg,not_mask
4242,not_mask/03252.jpg,not_mask
11348,incorrect_mask/01203_Mask_Mouth_Chin.jpg,incorrect_mask
2198,not_mask/02326.jpg,not_mask
8966,correct_mask/04472_Mask.jpg,correct_mask
4425,not_mask/01771.jpg,not_mask
6150,correct_mask/correct_mask_001899.jpg,correct_mask
943,not_mask/00554.jpg,not_mask
822,not_mask/03320.jpg,not_mask
5005,correct_mask/00523_Mask.jpg,correct_mask
6612,correct_mask/correct_mask_001651.jpg,correct_mask
12469,incorrect_mask/04776_Mask_Mouth_Chin.jpg,incorrect_mask
8356,correct_mask/02545_Mask.jpg,correct_mask
5619,correct_mask/02157_Mask.jpg,correct_mask
4547,not_mask/01438.jpg,not_mask
12175,incorrect_mask/02905_Mask_Chin.jpg,incorrect_mask
2538,not_mask/01108.jpg,not_mask
14306,incorrect_mask/03034_Mask_Chin.jpg,incorrect_mask
9503,correct_mask/01335_Mask.jpg,correct_mask
5207,correct_mask/correct_mask_001995.jpg,correct_mask
13959,incorrect_mask/03458_Mask_Mouth_Chin.jpg,incorrect_mask
13217,incorrect_mask/incorrect-mask-81.jpg,incorrect_mask
3054,not_mask/00799.jpg,not_mask
3675,not_mask/01743.jpg,not_mask
7776,correct_mask/02650_Mask.jpg,correct_mask
7218,correct_mask/02317_Mask.jpg,correct_mask
6722,correct_mask/04988_Mask.jpg,correct_mask
3300,not_mask/02561.jpg,not_mask
3310,not_mask/02890.jpg,not_mask
7221,correct_mask/00600_Mask.jpg,correct_mask
8519,correct_mask/03709_Mask.jpg,correct_mask
10682,incorrect_mask/03094_Mask_Mouth_Chin.jpg,incorrect_mask
5954,correct_mask/03670_Mask.jpg,correct_mask
10998,incorrect_mask/01702_Mask_Mouth_Chin.jpg,incorrect_mask
12600,incorrect_mask/02518_Mask_Mouth_Chin.jpg,incorrect_mask
832,not_mask/02233.jpg,not_mask
11271,incorrect_mask/03580_Mask_Mouth_Chin.jpg,incorrect_mask
3462,not_mask/02771.jpg,not_mask
13690,incorrect_mask/03890_Mask_Mouth_Chin.jpg,incorrect_mask
7643,correct_mask/01892_Mask.jpg,correct_mask
54,not_mask/01329.jpg,not_mask
12256,incorrect_mask/03974_Mask_Chin.jpg,incorrect_mask
3451,not_mask/04835.jpg,not_mask
6305,correct_mask/02408_Mask.jpg,correct_mask
10093,incorrect_mask/03791_Mask_Mouth_Chin.jpg,incorrect_mask
1481,not_mask/03270.jpg,not_mask
4873,not_mask/04817.jpg,not_mask
13087,incorrect_mask/03993_Mask_Mouth_Chin.jpg,incorrect_mask
8038,correct_mask/02697_Mask.jpg,correct_mask
12342,incorrect_mask/04084_Mask_Chin.jpg,incorrect_mask
3335,not_mask/01982.jpg,not_mask
6016,correct_mask/02363_Mask.jpg,correct_mask
4926,not_mask/03225.jpg,not_mask
9138,correct_mask/02929_Mask.jpg,correct_mask
5797,correct_mask/03786_Mask.jpg,correct_mask
11485,incorrect_mask/03749_Mask_Mouth_Chin.jpg,incorrect_mask
10353,incorrect_mask/04584_Mask_Mouth_Chin.jpg,incorrect_mask
14417,incorrect_mask/04802_Mask_Mouth_Chin.jpg,incorrect_mask
5083,correct_mask/correct_mask_000583.jpg,correct_mask
6645,correct_mask/02226_Mask.jpg,correct_mask
12481,incorrect_mask/03461_Mask_Mouth_Chin.jpg,incorrect_mask
11249,incorrect_mask/00068_Mask_Chin.jpg,incorrect_mask
5490,correct_mask/01556_Mask.jpg,correct_mask
768,not_mask/01680.jpg,not_mask
2065,not_mask/04671.jpg,not_mask
13939,incorrect_mask/03135_Mask_Mouth_Chin.jpg,incorrect_mask
11687,incorrect_mask/01076_Mask_Mouth_Chin.jpg,incorrect_mask
7311,correct_mask/04658_Mask.jpg,correct_mask
8477,correct_mask/04272_Mask.jpg,correct_mask
14574,incorrect_mask/02874_Mask_Mouth_Chin.jpg,incorrect_mask
4524,not_mask/00035.jpg,not_mask
11568,incorrect_mask/00780_Mask_Chin.jpg,incorrect_mask
10524,incorrect_mask/00158_Mask_Mouth_Chin.jpg,incorrect_mask
2717,not_mask/03260.jpg,not_mask
2079,not_mask/04005.jpg,not_mask
11581,incorrect_mask/aug_538.jpg,incorrect_mask
8914,correct_mask/00885_Mask.jpg,correct_mask
951,not_mask/02464.jpg,not_mask
8058,correct_mask/04398_Mask.jpg,correct_mask
2482,not_mask/00686.jpg,not_mask
10454,incorrect_mask/01592_Mask_Mouth_Chin.jpg,incorrect_mask
9181,correct_mask/correct_mask_000075.jpg,correct_mask
11404,incorrect_mask/04523_Mask_Mouth_Chin.jpg,incorrect_mask
1759,not_mask/03178.jpg,not_mask
9984,incorrect_mask/00663_Mask_Mouth_Chin.jpg,incorrect_mask
4422,not_mask/03406.jpg,not_mask
6704,correct_mask/02832_Mask.jpg,correct_mask
9916,incorrect_mask/01265_Mask_Mouth_Chin.jpg,incorrect_mask
5182,correct_mask/00445_Mask.jpg,correct_mask
8533,correct_mask/01624_Mask.jpg,correct_mask
3701,not_mask/00701.jpg,not_mask
4243,not_mask/01769.jpg,not_mask
688,not_mask/04447.jpg,not_mask
3432,not_mask/00818.jpg,not_mask
4944,not_mask/00180.jpg,not_mask
966,not_mask/01223.jpg,not_mask
14236,incorrect_mask/03519_Mask_Chin.jpg,incorrect_mask
13918,incorrect_mask/00152_Mask_Mouth_Chin.jpg,incorrect_mask
10395,incorrect_mask/00943_Mask_Mouth_Chin.jpg,incorrect_mask
2713,not_mask/00231.jpg,not_mask
4757,not_mask/00392.jpg,not_mask
12350,incorrect_mask/03784_Mask_Mouth_Chin.jpg,incorrect_mask
14003,incorrect_mask/04101_Mask_Mouth_Chin.jpg,incorrect_mask
6320,correct_mask/correct_mask_002068.jpg,correct_mask
5975,correct_mask/04378_Mask.jpg,correct_mask
3572,not_mask/03563.jpg,not_mask
12997,incorrect_mask/01895_Mask_Mouth_Chin.jpg,incorrect_mask
5299,correct_mask/03119_Mask.jpg,correct_mask
1990,not_mask/02853.jpg,not_mask
12312,incorrect_mask/03892_Mask_Mouth_Chin.jpg,incorrect_mask
12951,incorrect_mask/00377_Mask_Mouth_Chin.jpg,incorrect_mask
1205,not_mask/04587.jpg,not_mask
13050,incorrect_mask/03172_Mask_Mouth_Chin.jpg,incorrect_mask
4971,not_mask/03874.jpg,not_mask
14261,incorrect_mask/01878_Mask_Mouth_Chin.jpg,incorrect_mask
6783,correct_mask/02849_Mask.jpg,correct_mask
3600,not_mask/00082.jpg,not_mask
6490,correct_mask/04915_Mask.jpg,correct_mask
8609,correct_mask/00163_Mask.jpg,correct_mask
14630,incorrect_mask/02665_Mask_Mouth_Chin.jpg,incorrect_mask
13265,incorrect_mask/04321_Mask_Mouth_Chin.jpg,incorrect_mask
8070,correct_mask/02956_Mask.jpg,correct_mask
8577,correct_mask/correct_mask_000887.jpg,correct_mask
7973,correct_mask/02777_Mask.jpg,correct_mask
13661,incorrect_mask/00090_Mask_Chin.jpg,incorrect_mask
1625,not_mask/02385.jpg,not_mask
536,not_mask/00332.jpg,not_mask
8766,correct_mask/04526_Mask.jpg,correct_mask
7970,correct_mask/correct_mask_000713.jpg,correct_mask
4212,not_mask/01723.jpg,not_mask
6456,correct_mask/correct_mask_001254.jpg,correct_mask
3507,not_mask/04239.jpg,not_mask
8393,correct_mask/02535_Mask.jpg,correct_mask
9524,correct_mask/correct_mask_000871.jpg,correct_mask
7112,correct_mask/00108_Mask.jpg,correct_mask
11694,incorrect_mask/incorrect-mask-6.jpg,incorrect_mask
2708,not_mask/00202.jpg,not_mask
5031,correct_mask/04992_Mask.jpg,correct_mask
6514,correct_mask/04598_Mask.jpg,correct_mask
4662,not_mask/02608.jpg,not_mask
4021,not_mask/03910.jpg,not_mask
1854,not_mask/03010.jpg,not_mask
13835,incorrect_mask/01416_Mask_Mouth_Chin.jpg,incorrect_mask
2872,not_mask/02139.jpg,not_mask
3030,not_mask/00567.jpg,not_mask
9397,correct_mask/03186_Mask.jpg,correct_mask
1645,not_mask/01059.jpg,not_mask
3417,not_mask/00923.jpg,not_mask
3476,not_mask/01015.jpg,not_mask
14011,incorrect_mask/04537_Mask_Chin.jpg,incorrect_mask
11053,incorrect_mask/01934_Mask_Mouth_Chin.jpg,incorrect_mask
1792,not_mask/00384.jpg,not_mask
3797,not_mask/02218.jpg,not_mask
3368,not_mask/04864.jpg,not_mask
11559,incorrect_mask/02696_Mask_Chin.jpg,incorrect_mask
11725,incorrect_mask/04938_Mask_Mouth_Chin.jpg,incorrect_mask
7196,correct_mask/00340_Mask.jpg,correct_mask
14147,incorrect_mask/02089_Mask_Mouth_Chin.jpg,incorrect_mask
5109,correct_mask/04892_Mask.jpg,correct_mask
6024,correct_mask/02356_Mask.jpg,correct_mask
11641,incorrect_mask/01725_Mask_Mouth_Chin.jpg,incorrect_mask
8795,correct_mask/00238_Mask.jpg,correct_mask
11248,incorrect_mask/01199_Mask_Mouth_Chin.jpg,incorrect_mask
13638,incorrect_mask/01868_Mask_Mouth_Chin.jpg,incorrect_mask
126,not_mask/03362.jpg,not_mask
5959,correct_mask/correct_mask_001416.jpg,correct_mask
3876,not_mask/04428.jpg,not_mask
11127,incorrect_mask/01722_Mask_Mouth_Chin.jpg,incorrect_mask
4451,not_mask/03201.jpg,not_mask
7147,correct_mask/04340_Mask.jpg,correct_mask
3531,not_mask/02481.jpg,not_mask
10922,incorrect_mask/aug_593.jpg,incorrect_mask
827,not_mask/03036.jpg,not_mask
9831,incorrect_mask/aug_683.jpg,incorrect_mask
7790,correct_mask/03376_Mask.jpg,correct_mask
984,not_mask/02096.jpg,not_mask
11473,incorrect_mask/03286_Mask_Mouth_Chin.jpg,incorrect_mask
11197,incorrect_mask/aug_579.jpg,incorrect_mask
7783,correct_mask/03686_Mask.jpg,correct_mask
10380,incorrect_mask/aug_304.jpg,incorrect_mask
14054,incorrect_mask/01584_Mask_Mouth_Chin.jpg,incorrect_mask
2443,not_mask/01501.jpg,not_mask
8554,correct_mask/04586_Mask.jpg,correct_mask
10541,incorrect_mask/04764_Mask_Mouth_Chin.jpg,incorrect_mask
345,not_mask/03448.jpg,not_mask
814,not_mask/01811.jpg,not_mask
6166,correct_mask/correct_mask_000766.jpg,correct_mask
12999,incorrect_mask/aug_334.jpg,incorrect_mask
11397,incorrect_mask/00234_Mask_Mouth_Chin.jpg,incorrect_mask
13315,incorrect_mask/01851_Mask_Mouth_Chin.jpg,incorrect_mask
14341,incorrect_mask/00406_Mask_Mouth_Chin.jpg,incorrect_mask
11517,incorrect_mask/04347_Mask_Mouth_Chin.jpg,incorrect_mask
12298,incorrect_mask/02195_Mask_Mouth_Chin.jpg,incorrect_mask
5779,correct_mask/02179_Mask.jpg,correct_mask
2116,not_mask/01077.jpg,not_mask
10026,incorrect_mask/01595_Mask_Mouth_Chin.jpg,incorrect_mask
793,not_mask/02851.jpg,not_mask
14585,incorrect_mask/02931_Mask_Mouth_Chin.jpg,incorrect_mask
6898,correct_mask/04952_Mask.jpg,correct_mask
2674,not_mask/01735.jpg,not_mask
94,not_mask/03166.jpg,not_mask
4225,not_mask/00999.jpg,not_mask
3756,not_mask/04065.jpg,not_mask
2891,not_mask/00013.jpg,not_mask
2371,not_mask/04813.jpg,not_mask
11420,incorrect_mask/04536_Mask_Mouth_Chin.jpg,incorrect_mask
13776,incorrect_mask/03027_Mask_Mouth_Chin.jpg,incorrect_mask
3228,not_mask/04087.jpg,not_mask
7863,correct_mask/01792_Mask.jpg,correct_mask
6359,correct_mask/correct_mask_000187.jpg,correct_mask
13499,incorrect_mask/02865_Mask_Chin.jpg,incorrect_mask
13102,incorrect_mask/02538_Mask_Mouth_Chin.jpg,incorrect_mask
7326,correct_mask/04039_Mask.jpg,correct_mask
6028,correct_mask/00211_Mask.jpg,correct_mask
11045,incorrect_mask/00341_Mask_Mouth_Chin.jpg,incorrect_mask
11104,incorrect_mask/00665_Mask_Mouth_Chin.jpg,incorrect_mask
1865,not_mask/04402.jpg,not_mask
4612,not_mask/04847.jpg,not_mask
10049,incorrect_mask/incorrect-mask-31.jpg,incorrect_mask
2645,not_mask/04684.jpg,not_mask
2243,not_mask/03027.jpg,not_mask
5373,correct_mask/02247_Mask.jpg,correct_mask
2336,not_mask/02038.jpg,not_mask
950,not_mask/01634.jpg,not_mask
11260,incorrect_mask/02529_Mask_Mouth_Chin.jpg,incorrect_mask
1120,not_mask/04679.jpg,not_mask
10789,incorrect_mask/aug_631.jpg,incorrect_mask
2204,not_mask/03658.jpg,not_mask
419,not_mask/01354.jpg,not_mask
922,not_mask/04667.jpg,not_mask
9446,correct_mask/03996_Mask.jpg,correct_mask
8669,correct_mask/04995_Mask.jpg,correct_mask
10227,incorrect_mask/02741_Mask_Mouth_Chin.jpg,incorrect_mask
5408,correct_mask/00791_Mask.jpg,correct_mask
5788,correct_mask/correct_mask_002150.jpg,correct_mask
5742,correct_mask/02381_Mask.jpg,correct_mask
7667,correct_mask/04958_Mask.jpg,correct_mask
5567,correct_mask/02789_Mask.jpg,correct_mask
8135,correct_mask/00521_Mask.jpg,correct_mask
1202,not_mask/00881.jpg,not_mask
10818,incorrect_mask/03293_Mask_Chin.jpg,incorrect_mask
5765,correct_mask/02469_Mask.jpg,correct_mask
8389,correct_mask/04881_Mask.jpg,correct_mask
1970,not_mask/01382.jpg,not_mask
11302,incorrect_mask/03587_Mask_Mouth_Chin.jpg,incorrect_mask
4018,not_mask/00587.jpg,not_mask
10343,incorrect_mask/01786_Mask_Mouth_Chin.jpg,incorrect_mask
3687,not_mask/03472.jpg,not_mask
13108,incorrect_mask/04882_Mask_Mouth_Chin.jpg,incorrect_mask
1997,not_mask/04108.jpg,not_mask
4033,not_mask/03443.jpg,not_mask
14515,incorrect_mask/aug_589.jpg,incorrect_mask
11246,incorrect_mask/00328_Mask_Mouth_Chin.jpg,incorrect_mask
1248,not_mask/03562.jpg,not_mask
2192,not_mask/03230.jpg,not_mask
2712,not_mask/02971.jpg,not_mask
9184,correct_mask/correct_mask_000645.jpg,correct_mask
2190,not_mask/04446.jpg,not_mask
4670,not_mask/02614.jpg,not_mask
5142,correct_mask/03368_Mask.jpg,correct_mask
5984,correct_mask/correct_mask_001033.jpg,correct_mask
6565,correct_mask/04624_Mask.jpg,correct_mask
7804,correct_mask/03805_Mask.jpg,correct_mask
11954,incorrect_mask/aug_189.jpg,incorrect_mask
6943,correct_mask/03197_Mask.jpg,correct_mask
11789,incorrect_mask/00124_Mask_Mouth_Chin.jpg,incorrect_mask
12903,incorrect_mask/00363_Mask_Mouth_Chin.jpg,incorrect_mask
9510,correct_mask/00489_Mask.jpg,correct_mask
10055,incorrect_mask/03211_Mask_Chin.jpg,incorrect_mask
10535,incorrect_mask/04612_Mask_Mouth_Chin.jpg,incorrect_mask
10641,incorrect_mask/01685_Mask_Mouth_Chin.jpg,incorrect_mask
2136,not_mask/03162.jpg,not_mask
1065,not_mask/04727.jpg,not_mask
600,not_mask/04157.jpg,not_mask
4227,not_mask/04390.jpg,not_mask
10813,incorrect_mask/04958_Mask_Mouth_Chin.jpg,incorrect_mask
7577,correct_mask/04399_Mask.jpg,correct_mask
77,not_mask/01779.jpg,not_mask
7546,correct_mask/04790_Mask.jpg,correct_mask
2898,not_mask/00849.jpg,not_mask
4820,not_mask/04597.jpg,not_mask
9506,correct_mask/04872_Mask.jpg,correct_mask
13652,incorrect_mask/04994_Mask_Mouth_Chin.jpg,incorrect_mask
6413,correct_mask/03654_Mask.jpg,correct_mask
9444,correct_mask/02018_Mask.jpg,correct_mask
9064,correct_mask/04504_Mask.jpg,correct_mask
12042,incorrect_mask/03618_Mask_Mouth_Chin.jpg,incorrect_mask
8007,correct_mask/correct_mask_000010.jpg,correct_mask
5468,correct_mask/04660_Mask.jpg,correct_mask
5951,correct_mask/04410_Mask.jpg,correct_mask
14325,incorrect_mask/02030_Mask_Mouth_Chin.jpg,incorrect_mask
11157,incorrect_mask/02096_Mask_Mouth_Chin.jpg,incorrect_mask
3391,not_mask/03286.jpg,not_mask
5415,correct_mask/03043_Mask.jpg,correct_mask
2560,not_mask/02986.jpg,not_mask
14505,incorrect_mask/01647_Mask_Mouth_Chin.jpg,incorrect_mask
8162,correct_mask/02399_Mask.jpg,correct_mask
2635,not_mask/00742.jpg,not_mask
5256,correct_mask/correct_mask_000968.jpg,correct_mask
3530,not_mask/01266.jpg,not_mask
8567,correct_mask/correct_mask_000228.jpg,correct_mask
1908,not_mask/00416.jpg,not_mask
12621,incorrect_mask/02276_Mask_Mouth_Chin.jpg,incorrect_mask
13593,incorrect_mask/04590_Mask_Mouth_Chin.jpg,incorrect_mask
235,not_mask/01862.jpg,not_mask
12219,incorrect_mask/04199_Mask_Chin.jpg,incorrect_mask
1604,not_mask/03223.jpg,not_mask
7984,correct_mask/00025_Mask.jpg,correct_mask
9310,correct_mask/04124_Mask.jpg,correct_mask
11869,incorrect_mask/04231_Mask_Mouth_Chin.jpg,incorrect_mask
3490,not_mask/01399.jpg,not_mask
14449,incorrect_mask/03619_Mask_Mouth_Chin.jpg,incorrect_mask
11150,incorrect_mask/01526_Mask_Mouth_Chin.jpg,incorrect_mask
1994,not_mask/01565.jpg,not_mask
2824,not_mask/01633.jpg,not_mask
13628,incorrect_mask/02112_Mask_Mouth_Chin.jpg,incorrect_mask
10568,incorrect_mask/aug_564.jpg,incorrect_mask
1342,not_mask/03959.jpg,not_mask
8512,correct_mask/00350_Mask.jpg,correct_mask
1619,not_mask/00394.jpg,not_mask
11905,incorrect_mask/04737_Mask_Mouth_Chin.jpg,incorrect_mask
5287,correct_mask/00563_Mask.jpg,correct_mask
2060,not_mask/03032.jpg,not_mask
14597,incorrect_mask/03101_Mask_Mouth_Chin.jpg,incorrect_mask
2219,not_mask/03924.jpg,not_mask
9865,incorrect_mask/03540_Mask_Mouth_Chin.jpg,incorrect_mask
6038,correct_mask/03497_Mask.jpg,correct_mask
260,not_mask/00364.jpg,not_mask
13746,incorrect_mask/aug_674.jpg,incorrect_mask
10231,incorrect_mask/aug_639.jpg,incorrect_mask
12977,incorrect_mask/aug_166.jpg,incorrect_mask
9093,correct_mask/02229_Mask.jpg,correct_mask
3744,not_mask/00368.jpg,not_mask
2026,not_mask/00238.jpg,not_mask
6988,correct_mask/02299_Mask.jpg,correct_mask
4234,not_mask/00078.jpg,not_mask
1917,not_mask/03332.jpg,not_mask
1828,not_mask/03599.jpg,not_mask
9765,incorrect_mask/01988_Mask_Chin.jpg,incorrect_mask
12607,incorrect_mask/03529_Mask_Mouth_Chin.jpg,incorrect_mask
12941,incorrect_mask/02274_Mask_Mouth_Chin.jpg,incorrect_mask
6233,correct_mask/02714_Mask.jpg,correct_mask
13699,incorrect_mask/04963_Mask_Chin.jpg,incorrect_mask
12846,incorrect_mask/04726_Mask_Mouth_Chin.jpg,incorrect_mask
6283,correct_mask/correct_mask_000804.jpg,correct_mask
4208,not_mask/04829.jpg,not_mask
12819,incorrect_mask/03292_Mask_Mouth_Chin.jpg,incorrect_mask
224,not_mask/01067.jpg,not_mask
8915,correct_mask/02964_Mask.jpg,correct_mask
10002,incorrect_mask/04982_Mask_Mouth_Chin.jpg,incorrect_mask
9333,correct_mask/01645_Mask.jpg,correct_mask
6469,correct_mask/03985_Mask.jpg,correct_mask
13818,incorrect_mask/02746_Mask_Mouth_Chin.jpg,incorrect_mask
10954,incorrect_mask/01377_Mask_Mouth_Chin.jpg,incorrect_mask
846,not_mask/04339.jpg,not_mask
4289,not_mask/02243.jpg,not_mask
5560,correct_mask/03370_Mask.jpg,correct_mask
13234,incorrect_mask/03195_Mask_Mouth_Chin.jpg,incorrect_mask
2551,not_mask/00053.jpg,not_mask
11120,incorrect_mask/01044_Mask_Mouth_Chin.jpg,incorrect_mask
117,not_mask/02432.jpg,not_mask
8837,correct_mask/03109_Mask.jpg,correct_mask
5966,correct_mask/04822_Mask.jpg,correct_mask
8195,correct_mask/04417_Mask.jpg,correct_mask
12362,incorrect_mask/04482_Mask_Mouth_Chin.jpg,incorrect_mask
8659,correct_mask/01456_Mask.jpg,correct_mask
7489,correct_mask/correct_mask_000450.jpg,correct_mask
5,not_mask/03999.jpg,not_mask
5342,correct_mask/02052_Mask.jpg,correct_mask
9111,correct_mask/04448_Mask.jpg,correct_mask
10787,incorrect_mask/00831_Mask_Chin.jpg,incorrect_mask
4324,not_mask/03244.jpg,not_mask
1063,not_mask/01677.jpg,not_mask
2590,not_mask/04311.jpg,not_mask
8434,correct_mask/00243_Mask.jpg,correct_mask
13046,incorrect_mask/03818_Mask_Mouth_Chin.jpg,incorrect_mask
9352,correct_mask/01029_Mask.jpg,correct_mask
11062,incorrect_mask/02007_Mask_Mouth_Chin.jpg,incorrect_mask
3735,not_mask/00256.jpg,not_mask
10589,incorrect_mask/02362_Mask_Mouth_Chin.jpg,incorrect_mask
3517,not_mask/04800.jpg,not_mask
6986,correct_mask/00587_Mask.jpg,correct_mask
11613,incorrect_mask/03888_Mask_Mouth_Chin.jpg,incorrect_mask
10755,incorrect_mask/01012_Mask_Mouth_Chin.jpg,incorrect_mask
6767,correct_mask/02372_Mask.jpg,correct_mask
5622,correct_mask/correct_mask_001794.jpg,correct_mask
1605,not_mask/04373.jpg,not_mask
1733,not_mask/04986.jpg,not_mask
10516,incorrect_mask/03717_Mask_Mouth_Chin.jpg,incorrect_mask
10901,incorrect_mask/01451_Mask_Mouth_Chin.jpg,incorrect_mask
13710,incorrect_mask/04174_Mask_Mouth_Chin.jpg,incorrect_mask
9504,correct_mask/00036_Mask.jpg,correct_mask
11640,incorrect_mask/02973_Mask_Chin.jpg,incorrect_mask
3812,not_mask/01736.jpg,not_mask
14124,incorrect_mask/03251_Mask_Mouth_Chin.jpg,incorrect_mask
10554,incorrect_mask/03729_Mask_Mouth_Chin.jpg,incorrect_mask
10167,incorrect_mask/03953_Mask_Mouth_Chin.jpg,incorrect_mask
11706,incorrect_mask/00302_Mask_Mouth_Chin.jpg,incorrect_mask
1761,not_mask/00011.jpg,not_mask
5401,correct_mask/01910_Mask.jpg,correct_mask
2739,not_mask/03625.jpg,not_mask
14132,incorrect_mask/aug_598.jpg,incorrect_mask
2472,not_mask/04605.jpg,not_mask
6738,correct_mask/correct_mask_001309.jpg,correct_mask
6891,correct_mask/00398_Mask.jpg,correct_mask
12199,incorrect_mask/03725_Mask_Mouth_Chin.jpg,incorrect_mask
7943,correct_mask/01133_Mask.jpg,correct_mask
12910,incorrect_mask/02909_Mask_Mouth_Chin.jpg,incorrect_mask
9685,correct_mask/00040_Mask.jpg,correct_mask
4206,not_mask/01163.jpg,not_mask
6371,correct_mask/correct_mask_000441.jpg,correct_mask
10350,incorrect_mask/01175_Mask_Mouth_Chin.jpg,incorrect_mask
